0|(null)|(null)|(null)|(null)|(null)|(null)|(null)|(null)|(null)|(null)|(null)|(null)|(null)|1|(null)|(null)
1225|2530738|10.32.202.30|678682_10.34.215.23|11601|GigabitEthernet4/0/1|GigabitEthernet4/0/1@sjc22-31a-access1|Unknown|10000000|6|50:57:a8:8e:5d:01|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1226|2530739|10.32.202.30|678682_10.34.215.23|11602|GigabitEthernet4/0/2|GigabitEthernet4/0/2@sjc22-31a-access1|Unknown|10000000|6|50:57:a8:8e:5d:02|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1227|2530740|10.32.202.30|678682_10.34.215.23|11603|GigabitEthernet4/0/3|GigabitEthernet4/0/3@sjc22-31a-access1|Unknown|10000000|6|50:57:a8:8e:5d:03|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1228|2530741|10.32.202.30|678682_10.34.215.23|11604|GigabitEthernet4/0/4|GigabitEthernet4/0/4@sjc22-31a-access1|Unknown|10000000|6|50:57:a8:8e:5d:04|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1229|2530742|10.32.202.30|678682_10.34.215.23|11605|GigabitEthernet4/0/5|GigabitEthernet4/0/5@sjc22-31a-access1|Unknown|10000000|6|50:57:a8:8e:5d:05|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1231|2530744|10.32.202.30|678682_10.34.215.23|11607|GigabitEthernet4/0/7|GigabitEthernet4/0/7@sjc22-31a-access1|Unknown|10000000|6|50:57:a8:8e:5d:07|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1232|2530745|10.32.202.30|678682_10.34.215.23|11608|GigabitEthernet4/0/8|GigabitEthernet4/0/8@sjc22-31a-access1|Unknown|10000000|6|50:57:a8:8e:5d:08|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1233|2530746|10.32.202.30|678682_10.34.215.23|11609|GigabitEthernet4/0/9|GigabitEthernet4/0/9@sjc22-31a-access1|Unknown|10000000|6|50:57:a8:8e:5d:09|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1234|2530747|10.32.202.30|678682_10.34.215.23|11610|GigabitEthernet4/0/10|GigabitEthernet4/0/10@sjc22-31a-access1|Unknown|10000000|6|50:57:a8:8e:5d:0a|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1235|2530748|10.32.202.30|678682_10.34.215.23|11611|GigabitEthernet4/0/11|GigabitEthernet4/0/11@sjc22-31a-access1|Unknown|10000000|6|50:57:a8:8e:5d:0b|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1236|2530749|10.32.202.30|678682_10.34.215.23|11612|GigabitEthernet4/0/12|GigabitEthernet4/0/12@sjc22-31a-access1|Unknown|10000000|6|50:57:a8:8e:5d:0c|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1237|2530750|10.32.202.30|678682_10.34.215.23|11613|GigabitEthernet4/0/13|GigabitEthernet4/0/13@sjc22-31a-access1|Unknown|10000000|6|50:57:a8:8e:5d:0d|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1238|2530751|10.32.202.30|678682_10.34.215.23|11614|GigabitEthernet4/0/14|GigabitEthernet4/0/14@sjc22-31a-access1|Unknown|10000000|6|50:57:a8:8e:5d:0e|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1239|2530752|10.32.202.30|678682_10.34.215.23|11615|GigabitEthernet4/0/15|GigabitEthernet4/0/15@sjc22-31a-access1|Unknown|10000000|6|50:57:a8:8e:5d:0f|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1240|2530753|10.32.202.30|678682_10.34.215.23|11616|GigabitEthernet4/0/16|GigabitEthernet4/0/16@sjc22-31a-access1|Unknown|10000000|6|50:57:a8:8e:5d:10|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1241|2530754|10.32.202.30|678682_10.34.215.23|11617|GigabitEthernet4/0/17|GigabitEthernet4/0/17@sjc22-31a-access1|Unknown|10000000|6|50:57:a8:8e:5d:11|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1242|2530755|10.32.202.30|678682_10.34.215.23|11618|GigabitEthernet4/0/18|GigabitEthernet4/0/18@sjc22-31a-access1|Unknown|10000000|6|50:57:a8:8e:5d:12|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1243|2530756|10.32.202.30|678682_10.34.215.23|11619|GigabitEthernet4/0/19|GigabitEthernet4/0/19@sjc22-31a-access1|Unknown|10000000|6|50:57:a8:8e:5d:13|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1244|2530757|10.32.202.30|678682_10.34.215.23|11620|GigabitEthernet4/0/20|GigabitEthernet4/0/20@sjc22-31a-access1|Unknown|10000000|6|50:57:a8:8e:5d:14|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1245|2530758|10.32.202.30|678682_10.34.215.23|11621|GigabitEthernet4/0/21|GigabitEthernet4/0/21@sjc22-31a-access1|Unknown|10000000|6|50:57:a8:8e:5d:15|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1246|2530759|10.32.202.30|678682_10.34.215.23|11622|GigabitEthernet4/0/22|GigabitEthernet4/0/22@sjc22-31a-access1|Unknown|1000000000|6|50:57:a8:8e:5d:16|EthernetProtocolEndpoint|1|1|1|1899-12-31|2199-12-31
1247|2530760|10.32.202.30|678682_10.34.215.23|11623|GigabitEthernet4/0/23|GigabitEthernet4/0/23@sjc22-31a-access1|Unknown|10000000|6|50:57:a8:8e:5d:17|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1248|2530761|10.32.202.30|678682_10.34.215.23|11624|GigabitEthernet4/0/24|GigabitEthernet4/0/24@sjc22-31a-access1|Unknown|10000000|6|50:57:a8:8e:5d:18|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1249|2530762|10.32.202.30|678682_10.34.215.23|11625|GigabitEthernet4/0/25|GigabitEthernet4/0/25@sjc22-31a-access1|Unknown|10000000|6|50:57:a8:8e:5d:19|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1250|2530763|10.32.202.30|678682_10.34.215.23|11626|GigabitEthernet4/0/26|GigabitEthernet4/0/26@sjc22-31a-access1|Unknown|10000000|6|50:57:a8:8e:5d:1a|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1251|2530764|10.32.202.30|678682_10.34.215.23|11627|GigabitEthernet4/0/27|GigabitEthernet4/0/27@sjc22-31a-access1|Unknown|10000000|6|50:57:a8:8e:5d:1b|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1252|2530765|10.32.202.30|678682_10.34.215.23|11628|GigabitEthernet4/0/28|GigabitEthernet4/0/28@sjc22-31a-access1|Unknown|10000000|6|50:57:a8:8e:5d:1c|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1253|2530766|10.32.202.30|678682_10.34.215.23|11629|GigabitEthernet4/0/29|GigabitEthernet4/0/29@sjc22-31a-access1|Unknown|10000000|6|50:57:a8:8e:5d:1d|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1254|2530767|10.32.202.30|678682_10.34.215.23|11630|GigabitEthernet4/0/30|GigabitEthernet4/0/30@sjc22-31a-access1|Unknown|10000000|6|50:57:a8:8e:5d:1e|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1255|2530768|10.32.202.30|678682_10.34.215.23|11631|GigabitEthernet4/0/31|GigabitEthernet4/0/31@sjc22-31a-access1|Unknown|10000000|6|50:57:a8:8e:5d:1f|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1256|2530769|10.32.202.30|678682_10.34.215.23|11632|GigabitEthernet4/0/32|GigabitEthernet4/0/32@sjc22-31a-access1|Unknown|10000000|6|50:57:a8:8e:5d:20|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1257|2530770|10.32.202.30|678682_10.34.215.23|11633|GigabitEthernet4/0/33|GigabitEthernet4/0/33@sjc22-31a-access1|Unknown|10000000|6|50:57:a8:8e:5d:21|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1258|2530771|10.32.202.30|678682_10.34.215.23|11634|GigabitEthernet4/0/34|GigabitEthernet4/0/34@sjc22-31a-access1|Unknown|10000000|6|50:57:a8:8e:5d:22|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1259|2530772|10.32.202.30|678682_10.34.215.23|11635|GigabitEthernet4/0/35|GigabitEthernet4/0/35@sjc22-31a-access1|Unknown|10000000|6|50:57:a8:8e:5d:23|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1260|2530773|10.32.202.30|678682_10.34.215.23|11636|GigabitEthernet4/0/36|GigabitEthernet4/0/36@sjc22-31a-access1|Unknown|10000000|6|50:57:a8:8e:5d:24|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1261|2530774|10.32.202.30|678682_10.34.215.23|11637|GigabitEthernet4/0/37|GigabitEthernet4/0/37@sjc22-31a-access1|Unknown|10000000|6|50:57:a8:8e:5d:25|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1262|2530775|10.32.202.30|678682_10.34.215.23|11638|GigabitEthernet4/0/38|GigabitEthernet4/0/38@sjc22-31a-access1|Unknown|10000000|6|50:57:a8:8e:5d:26|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1263|2530776|10.32.202.30|678682_10.34.215.23|11639|GigabitEthernet4/0/39|GigabitEthernet4/0/39@sjc22-31a-access1|Unknown|10000000|6|50:57:a8:8e:5d:27|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1264|2530777|10.32.202.30|678682_10.34.215.23|11640|GigabitEthernet4/0/40|GigabitEthernet4/0/40@sjc22-31a-access1|Unknown|10000000|6|50:57:a8:8e:5d:28|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1265|2530778|10.32.202.30|678682_10.34.215.23|11641|GigabitEthernet4/0/41|GigabitEthernet4/0/41@sjc22-31a-access1|Unknown|10000000|6|50:57:a8:8e:5d:29|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1266|2530779|10.32.202.30|678682_10.34.215.23|11642|GigabitEthernet4/0/42|GigabitEthernet4/0/42@sjc22-31a-access1|Unknown|10000000|6|50:57:a8:8e:5d:2a|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1267|2530780|10.32.202.30|678682_10.34.215.23|11643|GigabitEthernet4/0/43|GigabitEthernet4/0/43@sjc22-31a-access1|Unknown|10000000|6|50:57:a8:8e:5d:2b|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1268|2530781|10.32.202.30|678682_10.34.215.23|11644|GigabitEthernet4/0/44|GigabitEthernet4/0/44@sjc22-31a-access1|Unknown|10000000|6|50:57:a8:8e:5d:2c|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1269|2530782|10.32.202.30|678682_10.34.215.23|11645|GigabitEthernet4/0/45|GigabitEthernet4/0/45@sjc22-31a-access1|Unknown|10000000|6|50:57:a8:8e:5d:2d|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1270|2530783|10.32.202.30|678682_10.34.215.23|11646|GigabitEthernet4/0/46|GigabitEthernet4/0/46@sjc22-31a-access1|Unknown|10000000|6|50:57:a8:8e:5d:2e|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1271|2530784|10.32.202.30|678682_10.34.215.23|11647|GigabitEthernet4/0/47|GigabitEthernet4/0/47@sjc22-31a-access1|Unknown|10000000|6|50:57:a8:8e:5d:2f|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1272|2530785|10.32.202.30|678682_10.34.215.23|11648|GigabitEthernet4/0/48|GigabitEthernet4/0/48@sjc22-31a-access1|Unknown|10000000|6|50:57:a8:8e:5d:30|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1273|2530786|10.32.202.30|678682_10.34.215.23|11801|GigabitEthernet4/1/1|GigabitEthernet4/1/1@sjc22-31a-access1|Unknown|10000000|6|50:57:a8:8e:5d:31|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1274|2530787|10.32.202.30|678682_10.34.215.23|11802|GigabitEthernet4/1/2|GigabitEthernet4/1/2@sjc22-31a-access1|Unknown|10000000|6|50:57:a8:8e:5d:32|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1275|2530788|10.32.202.30|678682_10.34.215.23|11803|GigabitEthernet4/1/3|GigabitEthernet4/1/3@sjc22-31a-access1|Unknown|10000000|6|50:57:a8:8e:5d:33|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1276|2530789|10.32.202.30|678682_10.34.215.23|11804|GigabitEthernet4/1/4|GigabitEthernet4/1/4@sjc22-31a-access1|Unknown|10000000|6|50:57:a8:8e:5d:34|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1277|2530790|10.32.202.30|678682_10.34.215.23|11901|TenGigabitEthernet4/1/1|TenGigabitEthernet4/1/1@sjc22-31a-access1|Unknown|10000000|6|50:57:a8:8e:5d:35|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1278|2530791|10.32.202.30|678682_10.34.215.23|11902|TenGigabitEthernet4/1/2|TenGigabitEthernet4/1/2@sjc22-31a-access1|Unknown|10000000|6|50:57:a8:8e:5d:36|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1279|2530792|10.32.202.30|678682_10.34.215.23|14502|FastEthernet0|FastEthernet0@sjc22-31a-access1|Unknown|100000000|6|50:57:a8:28:34:39|EthernetProtocolEndpoint|2|2|1|1899-12-31|2199-12-31
1280|2530798|10.32.202.30|678693_10.34.215.1|36|GigabitEthernet0/2/3.600|GigabitEthernet0/2/3.600@sjc22-00a-asr1.cisco.com|Unknown|1000000000|135|(null)|EthernetSubInterface|1|1|1|1899-12-31|2199-12-31
1281|2530799|10.32.202.30|678693_10.34.215.1|37|GigabitEthernet0/2/3.611|GigabitEthernet0/2/3.611@sjc22-00a-asr1.cisco.com|Unknown|1000000000|135|(null)|EthernetSubInterface|1|1|1|1899-12-31|2199-12-31
1282|2530802|10.32.202.30|678681_10.34.215.18|1|Vlan1|Vlan1@sjc22-12a-access1|Unknown|1000000000|53|(null)|VLANInterfaceExtended|1|1|1|1899-12-31|2199-12-31
1283|2530803|10.32.202.30|678681_10.34.215.18|10101|GigabitEthernet1/0/1|GigabitEthernet1/0/1@sjc22-12a-access1|Wireless AP only|1000000000|6|08:1f:f3:41:c7:01|SwitchPort|1|1|1|1899-12-31|2199-12-31
1284|2530804|10.32.202.30|678681_10.34.215.18|10102|GigabitEthernet1/0/2|GigabitEthernet1/0/2@sjc22-12a-access1|Wireless AP only|1000000000|6|08:1f:f3:41:c7:02|SwitchPort|1|1|1|1899-12-31|2199-12-31
1285|2530805|10.32.202.30|678681_10.34.215.18|10103|GigabitEthernet1/0/3|GigabitEthernet1/0/3@sjc22-12a-access1|Wireless AP only|1000000000|6|08:1f:f3:41:c7:03|SwitchPort|1|1|1|1899-12-31|2199-12-31
1286|2530806|10.32.202.30|678681_10.34.215.18|10104|GigabitEthernet1/0/4|GigabitEthernet1/0/4@sjc22-12a-access1|Wireless AP only|1000000000|6|08:1f:f3:41:c7:04|SwitchPort|1|1|1|1899-12-31|2199-12-31
1287|2530807|10.32.202.30|678681_10.34.215.18|10105|GigabitEthernet1/0/5|GigabitEthernet1/0/5@sjc22-12a-access1|Wireless AP only|1000000000|6|08:1f:f3:41:c7:05|SwitchPort|1|1|1|1899-12-31|2199-12-31
1288|2530808|10.32.202.30|678681_10.34.215.18|10106|GigabitEthernet1/0/6|GigabitEthernet1/0/6@sjc22-12a-access1|Wireless AP only|1000000000|6|08:1f:f3:41:c7:06|SwitchPort|1|1|1|1899-12-31|2199-12-31
1289|2530809|10.32.202.30|678681_10.34.215.18|10107|GigabitEthernet1/0/7|GigabitEthernet1/0/7@sjc22-12a-access1|Wireless AP only|1000000000|6|08:1f:f3:41:c7:07|SwitchPort|1|1|1|1899-12-31|2199-12-31
1290|2530810|10.32.202.30|678681_10.34.215.18|10108|GigabitEthernet1/0/8|GigabitEthernet1/0/8@sjc22-12a-access1|Wireless AP only|1000000000|6|08:1f:f3:41:c7:08|SwitchPort|1|1|1|1899-12-31|2199-12-31
1291|2530811|10.32.202.30|678681_10.34.215.18|10109|GigabitEthernet1/0/9|GigabitEthernet1/0/9@sjc22-12a-access1|Wireless AP only|1000000000|6|08:1f:f3:41:c7:09|SwitchPort|1|1|1|1899-12-31|2199-12-31
1292|2530812|10.32.202.30|678681_10.34.215.18|10110|GigabitEthernet1/0/10|GigabitEthernet1/0/10@sjc22-12a-access1|Wireless AP only|1000000000|6|08:1f:f3:41:c7:0a|SwitchPort|1|1|1|1899-12-31|2199-12-31
1293|2530813|10.32.202.30|678681_10.34.215.18|10111|GigabitEthernet1/0/11|GigabitEthernet1/0/11@sjc22-12a-access1|Wireless AP only|1000000000|6|08:1f:f3:41:c7:0b|SwitchPort|1|1|1|1899-12-31|2199-12-31
1294|2530814|10.32.202.30|678681_10.34.215.18|10112|GigabitEthernet1/0/12|GigabitEthernet1/0/12@sjc22-12a-access1|Wireless AP only|1000000000|6|08:1f:f3:41:c7:0c|SwitchPort|1|1|1|1899-12-31|2199-12-31
1295|2530815|10.32.202.30|678681_10.34.215.18|10113|GigabitEthernet1/0/13|GigabitEthernet1/0/13@sjc22-12a-access1|Wireless AP only|1000000000|6|08:1f:f3:41:c7:0d|SwitchPort|1|1|1|1899-12-31|2199-12-31
1296|2530816|10.32.202.30|678681_10.34.215.18|10114|GigabitEthernet1/0/14|GigabitEthernet1/0/14@sjc22-12a-access1|Wireless AP only|1000000000|6|08:1f:f3:41:c7:0e|SwitchPort|1|1|1|1899-12-31|2199-12-31
1297|2530817|10.32.202.30|678681_10.34.215.18|10115|GigabitEthernet1/0/15|GigabitEthernet1/0/15@sjc22-12a-access1|Wireless AP only|1000000000|6|08:1f:f3:41:c7:0f|SwitchPort|1|1|1|1899-12-31|2199-12-31
1298|2530818|10.32.202.30|678681_10.34.215.18|10116|GigabitEthernet1/0/16|GigabitEthernet1/0/16@sjc22-12a-access1|Wireless AP only|1000000000|6|08:1f:f3:41:c7:10|SwitchPort|1|1|1|1899-12-31|2199-12-31
1299|2530819|10.32.202.30|678681_10.34.215.18|10117|GigabitEthernet1/0/17|GigabitEthernet1/0/17@sjc22-12a-access1|Wireless AP only|1000000000|6|08:1f:f3:41:c7:11|SwitchPort|1|1|1|1899-12-31|2199-12-31
1300|2530820|10.32.202.30|678681_10.34.215.18|10118|GigabitEthernet1/0/18|GigabitEthernet1/0/18@sjc22-12a-access1|Wireless AP only|1000000000|6|08:1f:f3:41:c7:12|SwitchPort|1|1|1|1899-12-31|2199-12-31
1301|2530821|10.32.202.30|678681_10.34.215.18|10119|GigabitEthernet1/0/19|GigabitEthernet1/0/19@sjc22-12a-access1|Wireless AP only|1000000000|6|08:1f:f3:41:c7:13|SwitchPort|1|1|1|1899-12-31|2199-12-31
1302|2530822|10.32.202.30|678681_10.34.215.18|10120|GigabitEthernet1/0/20|GigabitEthernet1/0/20@sjc22-12a-access1|Wireless AP only|1000000000|6|08:1f:f3:41:c7:14|SwitchPort|1|1|1|1899-12-31|2199-12-31
1303|2530823|10.32.202.30|678681_10.34.215.18|10121|GigabitEthernet1/0/21|GigabitEthernet1/0/21@sjc22-12a-access1|Wireless AP only|1000000000|6|08:1f:f3:41:c7:15|SwitchPort|1|1|1|1899-12-31|2199-12-31
1304|2530824|10.32.202.30|678681_10.34.215.18|10122|GigabitEthernet1/0/22|GigabitEthernet1/0/22@sjc22-12a-access1|Unknown|10000000|6|08:1f:f3:41:c7:16|SwitchPort|1|2|1|1899-12-31|2199-12-31
1305|2530825|10.32.202.30|678681_10.34.215.18|10123|GigabitEthernet1/0/23|GigabitEthernet1/0/23@sjc22-12a-access1|to sjc22-00a-master-sw1|1000000000|6|08:1f:f3:41:c7:17|SwitchPort|1|1|1|1899-12-31|2199-12-31
1306|2530826|10.32.202.30|678681_10.34.215.18|10124|GigabitEthernet1/0/24|GigabitEthernet1/0/24@sjc22-12a-access1|Unknown|10000000|6|08:1f:f3:41:c7:18|SwitchPort|2|2|1|1899-12-31|2199-12-31
1307|2530827|10.32.202.30|678681_10.34.215.18|10125|GigabitEthernet1/0/25|GigabitEthernet1/0/25@sjc22-12a-access1|Unknown|10000000|6|08:1f:f3:41:c7:19|SwitchPort|1|2|1|1899-12-31|2199-12-31
1308|2530828|10.32.202.30|678681_10.34.215.18|10126|GigabitEthernet1/0/26|GigabitEthernet1/0/26@sjc22-12a-access1|Unknown|10000000|6|08:1f:f3:41:c7:1a|SwitchPort|1|2|1|1899-12-31|2199-12-31
1309|2530829|10.32.202.30|678681_10.34.215.18|10127|GigabitEthernet1/0/27|GigabitEthernet1/0/27@sjc22-12a-access1|Unknown|10000000|6|08:1f:f3:41:c7:1b|SwitchPort|1|2|1|1899-12-31|2199-12-31
1310|2530830|10.32.202.30|678681_10.34.215.18|10128|GigabitEthernet1/0/28|GigabitEthernet1/0/28@sjc22-12a-access1|Unknown|10000000|6|08:1f:f3:41:c7:1c|SwitchPort|1|2|1|1899-12-31|2199-12-31
1311|2530832|10.32.202.30|678681_10.34.215.18|5179|StackPort1|StackPort1@sjc22-12a-access1|Unknown|0|53|(null)|IntrfcPrtclEndpnt|1|2|1|1899-12-31|2199-12-31
1312|2530833|10.32.202.30|678681_10.34.215.18|5180|StackSub-St1-1|StackSub-St1-1@sjc22-12a-access1|Unknown|0|53|(null)|IntrfcPrtclEndpnt|1|2|1|1899-12-31|2199-12-31
1313|2530834|10.32.202.30|678681_10.34.215.18|5181|StackSub-St1-2|StackSub-St1-2@sjc22-12a-access1|Unknown|0|53|(null)|IntrfcPrtclEndpnt|1|2|1|1899-12-31|2199-12-31
1314|2530835|10.32.202.30|678681_10.34.215.18|14501|Null0|Null0@sjc22-12a-access1|Unknown|10000000000|1|(null)|IntrfcPrtclEndpnt|1|1|1|1899-12-31|2199-12-31
1315|2530837|10.32.202.30|678697_10.34.215.26|1|Vlan1|Vlan1@sjc22-sdf13a-access1|Unknown|1000000000|53|(null)|IntrfcPrtclEndpnt|1|1|1|1899-12-31|2199-12-31
1316|2530838|10.32.202.30|678697_10.34.215.26|10501|Null0|Null0@sjc22-sdf13a-access1|Unknown|10000000000|1|(null)|IntrfcPrtclEndpnt|1|1|1|1899-12-31|2199-12-31
1317|2530839|10.32.202.30|678697_10.34.215.26|10101|GigabitEthernet0/1|GigabitEthernet0/1@sjc22-sdf13a-access1|Unknown|10000000|6|e0:5f:b9:87:c5:81|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1318|2530840|10.32.202.30|678697_10.34.215.26|10102|GigabitEthernet0/2|GigabitEthernet0/2@sjc22-sdf13a-access1|Unknown|10000000|6|e0:5f:b9:87:c5:82|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1319|2530841|10.32.202.30|678697_10.34.215.26|10103|GigabitEthernet0/3|GigabitEthernet0/3@sjc22-sdf13a-access1|Unknown|1000000000|6|e0:5f:b9:87:c5:83|EthernetProtocolEndpoint|1|1|1|1899-12-31|2199-12-31
1320|2530842|10.32.202.30|678697_10.34.215.26|10104|GigabitEthernet0/4|GigabitEthernet0/4@sjc22-sdf13a-access1|Unknown|10000000|6|e0:5f:b9:87:c5:84|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1321|2530843|10.32.202.30|678697_10.34.215.26|10105|GigabitEthernet0/5|GigabitEthernet0/5@sjc22-sdf13a-access1|Unknown|10000000|6|e0:5f:b9:87:c5:85|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1322|2530844|10.32.202.30|678697_10.34.215.26|10106|GigabitEthernet0/6|GigabitEthernet0/6@sjc22-sdf13a-access1|Unknown|10000000|6|e0:5f:b9:87:c5:86|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1323|2530845|10.32.202.30|678697_10.34.215.26|10107|GigabitEthernet0/7|GigabitEthernet0/7@sjc22-sdf13a-access1|Unknown|1000000000|6|e0:5f:b9:87:c5:87|EthernetProtocolEndpoint|1|1|1|1899-12-31|2199-12-31
1324|2530846|10.32.202.30|678697_10.34.215.26|10108|GigabitEthernet0/8|GigabitEthernet0/8@sjc22-sdf13a-access1|Unknown|10000000|6|e0:5f:b9:87:c5:88|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1325|2530847|10.32.202.30|678697_10.34.215.26|10109|GigabitEthernet0/9|GigabitEthernet0/9@sjc22-sdf13a-access1|Unknown|10000000|6|e0:5f:b9:87:c5:89|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1326|2530848|10.32.202.30|678697_10.34.215.26|10110|GigabitEthernet0/10|GigabitEthernet0/10@sjc22-sdf13a-access1|Unknown|1000000000|6|e0:5f:b9:87:c5:8a|EthernetProtocolEndpoint|1|1|1|1899-12-31|2199-12-31
1327|2530849|10.32.202.30|678697_10.34.215.26|10111|GigabitEthernet0/11|GigabitEthernet0/11@sjc22-sdf13a-access1|Unknown|1000000000|6|e0:5f:b9:87:c5:8b|EthernetProtocolEndpoint|1|1|1|1899-12-31|2199-12-31
1328|2530850|10.32.202.30|678697_10.34.215.26|10112|GigabitEthernet0/12|GigabitEthernet0/12@sjc22-sdf13a-access1|Unknown|10000000|6|e0:5f:b9:87:c5:8c|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1329|2530851|10.32.202.30|678697_10.34.215.26|10113|GigabitEthernet0/13|GigabitEthernet0/13@sjc22-sdf13a-access1|Unknown|10000000|6|e0:5f:b9:87:c5:8d|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1330|2530852|10.32.202.30|678697_10.34.215.26|10114|GigabitEthernet0/14|GigabitEthernet0/14@sjc22-sdf13a-access1|Unknown|10000000|6|e0:5f:b9:87:c5:8e|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1331|2530853|10.32.202.30|678697_10.34.215.26|10115|GigabitEthernet0/15|GigabitEthernet0/15@sjc22-sdf13a-access1|Unknown|1000000000|6|e0:5f:b9:87:c5:8f|EthernetProtocolEndpoint|1|1|1|1899-12-31|2199-12-31
1332|2530854|10.32.202.30|678697_10.34.215.26|10116|GigabitEthernet0/16|GigabitEthernet0/16@sjc22-sdf13a-access1|Unknown|1000000000|6|e0:5f:b9:87:c5:90|EthernetProtocolEndpoint|1|1|1|1899-12-31|2199-12-31
1333|2530855|10.32.202.30|678697_10.34.215.26|10117|GigabitEthernet0/17|GigabitEthernet0/17@sjc22-sdf13a-access1|Unknown|10000000|6|e0:5f:b9:87:c5:91|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1334|2530856|10.32.202.30|678697_10.34.215.26|10118|GigabitEthernet0/18|GigabitEthernet0/18@sjc22-sdf13a-access1|Unknown|10000000|6|e0:5f:b9:87:c5:92|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
1335|2530857|10.32.202.30|678697_10.34.215.26|10119|GigabitEthernet0/19|GigabitEthernet0/19@sjc22-sdf13a-access1|Unknown|10000000|6|e0:5f:b9:87:c5:93|EthernetProtocolEndpoint|1|2|1|1899-12-31|2199-12-31
